achieved_r,recovered_minority_weight,true_share
0.8833416821467069,0.2624551971326165,0.2624551971326165
0.801996559201025,0.2629186810007404,0.2624551971326165
0.6444416624115035,0.2618234783203232,0.2624551971326165
0.5662807287260336,0.26124100483412654,0.2624551971326165
0.45561170636657905,0.26041029407733807,0.2624551971326165
